"text","cmp_code","eu_code"
"repeal the Protection of Lawful Commerce in Arms Act (PLCAA) to revoke the dangerous legal immunity protections gun makers and sellers now enjoy;","605.1",NA
"and keep weapons of war—such as assault weapons and large capacity ammunition magazines (LCAM's)—off our streets.","605.1",NA
"We will fight back against attempts to make it harder for the Bureau of Alcohol, Tobacco, Firearms, and Explosives to revoke federal licenses from law breaking gun dealers,","605.1",NA
"and ensure guns do not fall into the hands of terrorists, intimate partner abusers, other violent criminals,","605.1",NA
"and those with severe mental health issues.","605.1",NA
"There is insufficient research on effective gun prevention policies, which is why the U.S. Centers for Disease Control and Prevention must have the resources it needs to study gun violence as a public health issue.","605.1",NA
"Principled Leadership","H",NA
"Democrats believe that America must lead in the world to grow our economy,","410",NA
"protect our interests and values,","104",NA
"and make our country safer","605.1",NA
"and more prosperous.","410",NA
"We cannot walk away from our position of global leadership and allow other countries to make decisions about our lives, jobs, and safety.","601.1",NA
"Democrats further believe that when America leads, it must be as a principled force for peace and prosperity in the world.","601.1",NA
"We believe all people deserve to live in dignity and have their rights respected.","201.2",NA
"We believe protecting rights and opportunities for women and girls is essential for security","503",NA
"and economic growth.","410",NA
"We believe providing access to education and employment for young people and safeguarding the rights of minorities is important to ensuring stability.","503",NA
"We believe the smart use of diplomacy, development, and economic statecraft can prevent crises, foster stability, and make us safer.","107",NA
"And we believe that we are stronger when we work with our partners and allies, rather than try to go it alone.","107",NA
"Our global network of alliances is not a burden—it is a source of tremendous strategic advantage.","107",NA
"We believe that while our military must be the strongest in the world,","104",NA
"it should only be sent into combat when the terms of engagement are clearly presented to the American people and our troops have what they need to fulfill their mission.","105",NA
"We believe that war must always be the last resort, never the first choice.","105",NA
"These principles have underpinned important progress in the last eight years.","305.1",NA
"When President Obama and Vice President Biden assumed office, the world economy was in the worst crisis since the Great Depression,","410",NA
"our alliances were strained,","107",NA
"Osama bin Laden remained at large,","104",NA
"Iran was racing toward a nuclear weapon,","104",NA
"and we were mired in two costly wars.","105",NA
"We brought bin Laden to justice, crippled al Qaeda’s core leadership,","305.1",NA
"saved America from a second Great Depression,","305.1",NA
"repaired our alliances, reestablished relations with Cuba while pressing for reforms,","101",NA
"and—without firing a shot, dropping a bomb, or putting a single American soldier in harm’s way","106",NA
"—blocked Iran’s ability to pursue a nuclear weapon.","104",NA
"America is stronger abroad and safer at home because of this principled leadership.","305.1",NA
"But there is much more to do to keep our country prosperous and safe.","104",NA
"From defeating terrorism","104",NA
"and combating climate change","501",NA
"to managing China’s rise","107",NA
"and strengthening our nation’s cybersecurity,","104",NA
"the next Democratic administration will confront the complex challenges that lie ahead by staying true to our principles and core values.","601.1",NA
"Donald Trump has a different approach.","305.2",NA
"There has never been a major party candidate less qualified or less fit for the office of President of the United States or to be Commander-in-Chief than Donald Trump.","305.2",NA
"He wants more countries to have nuclear weapons.","105",NA
"He thinks our military should engage in war crimes.","105",NA
"He wants to build walls and keep people—including Americans—from entering the country based on their race, religion, ethnicity, and national origin.","503",NA
"He has no strategy for dealing with key threats facing our country, including climate change","501",NA
"and ISIS.","104",NA
"He wants to abandon our allies and empower our adversaries.","107",NA
"His dangerous, incoherent policies would undo the progress we have made.","305.2",NA
"Donald Trump believes America is weak and an embarrassment.","305.2",NA
"We believe America is unlike any other nation on earth.","601.1",NA
"Our ingenuity is unparalleled,","601.1",NA
"our military unrivaled,","104",NA
"our economy the largest, most dynamic, and innovative,","410",NA
"and our values an enduring source of strength and inspiration the world over.","601.1",NA
"We are not a country that cowers behind walls.","601.1",NA
"We lead with purpose.","601.1",NA
"With American leadership, guided by our principles","601.1",NA
"and in concert with our allies and partners,","107",NA
"the coming years can be the most stable, secure, and prosperous time we and the world have ever known.","601.1",NA
"Support Our Troops and Keep Faith with Our Veterans","H",NA
"Democrats believe America must continue to have the strongest military in the world.","104",NA
"Donald Trump has called our military “a disaster.","305.2",NA
"” We reject that view of our brave men and women in serving in the Army, Marine Corps, Navy, Air Force, and Coast Guard.","104",NA
"They perform admirably while sacrificing immeasurably.","104",NA
"Defense Spending","H",NA
"We support a smart, predictable defense budget that meets the strategic challenges we face,","104",NA
"not the arbitrary cuts that the Republican Congress enacted as part of sequestration.","104",NA
"We must prioritize military readiness by making sure our Active, Reserve, and National Guard components remain the best trained and equipped in the world.","104",NA
"We will seek a more agile and flexible force and rid the military of outdated Cold War-era systems.","104",NA
"We must end waste in the defense budget.","303",NA
"We will audit the Pentagon, launch a high-level commission to review the role of defense contractors,","303",NA
"and take greater action against those who have been involved in fraud.","304",NA
"And we will ensure that the Department of Defense invests its budget wisely.","303",NA
"Veterans and Service Members","H",NA
"Our country has a sacred, moral responsibility to keep faith with all our veterans and wounded warriors.","706",NA
"We must take care of those who have put their lives on the line to defend us.","706",NA
"That is why we will push for more educational benefits and job training,","504",NA
"end chronic homelessness and combat suicide,","706",NA
"and protect and preserve the post-9/11 GI Bill for future generations.","506",NA
"We will also ensure that reservists and Guard members are treated fairly when it comes to employment, health, education benefits, deployment, and reintegration.","503",NA
"We are outraged by the systemic problems plaguing the Department of Veterans Affairs (VA).","303",NA
"We will fight for every veteran to have timely access to high-quality health care and timely processing of claims and appeals.","504",NA
"We must also look for more ways to make certain the VA provides veteran-centric care,","504",NA
"such as providing women with full and equal treatment,","503",NA
"including reproductive health services;","604",NA
"expanding mental health programs;","504",NA
"continuing efforts to identify and treat invisible, latent, and toxic wounds of war;","504",NA
"treating post-traumatic stress;","504",NA
"and expanding the post-9/11 veteran’s caregiver program to include all veterans.","503",NA
"We reject attempts by Republicans to sell out the needs of veterans by privatizing the VA.","504",NA
"We believe that the VA must be fully resourced so that every veteran gets the care that he or she has earned and deserves, including those suffering from sexual assault, mental illness and other injuries or ailments.","504",NA
"Military Families","H",NA
"Democrats honor the sacrifice of military families who serve alongside our service members.","706",NA
"We recognize the unique concerns and challenges they face, especially after 15 years of continuous deployments.","706",NA
"We will support military families with jobs, education, childcare, and health care.","504",NA
"We will promote family-friendly policies","503",NA
"and champion efforts to care for our military family members,","706",NA
"especially for the spouses and children who have to rebuild their lives after the loss of a loved one or life-altering injury or disability.","706",NA
"A Strong Military","H",NA
"Democrats welcome and honor all Americans who want to serve and will continue to fight for their equal rights and recognition.","503",NA
"We are proud of the repeal of Don’t Ask, Don’t Tell and we commit ourselves to insuring fair treatment for LGBT veterans, including by proactively reviewing and upgrading discharge records for veterans who were discharged because of their sexual orientation.","503",NA
"We are also proud of the opening of combat positions to women.","503",NA
"Our military is strongest when people of all races, religions, sexual orientations, and gender identities are honored for their service to our country.","503",NA
"Democrats are committed to addressing the scourge of military sexual assault.","605.1",NA
"We must increase efforts to prevent sexual assault and rape,","503",NA
"and aggressively investigate and prosecute allegations.","605.1",NA
"And we must make sure victims receive timely, appropriate and comprehensive treatment for physical, emotional, and psychological trauma resulting from sexual assault.","504",NA
"Confront Global Threats","H",NA
"Democrats will protect our country.","104",NA
"We will strengthen our homeland security,","104",NA
"deal wisely and firmly with those who seek to imperil America or our partners,","104",NA
"deter aggression, and promote peace.","106",NA
"We will use all the tools of American power, especially diplomacy and development, to confront global threats and ensure war is the last resort.","106",NA
"Terrorism","H",NA
"We must defeat ISIS, al Qaeda, and their affiliates, and prevent other groups from emerging in their place.","104",NA
"Democrats will continue to lead a broad coalition of allies and partners to destroy ISIS’ stronghold in Iraq and Syria.","107",NA
"We will press those in the region, especially the Gulf countries and local forces on the ground, to carry their weight in prosecuting this fight.","107",NA
"We will dismantle the global network of terror, which supplies terrorists with money, arms, and fighters,","104",NA
"and stop them from recruiting and inspiring potential radicals.","104",NA
"We will improve our intelligence capabilities,","104",NA
"with appropriate safeguards here at home,","201.2",NA
"and ensure that the intelligence community and law enforcement is prepared to deal effectively with the threats we face.","104",NA
"We will harden our defenses as well as those of our partners against external and homegrown threats.","104",NA
"We will secure the homeland, investing more resources to improve mass transit, aviation, infrastructure, and port security.","104",NA
"And we will remain a resilient nation, always coming together to stand up to terror.","601.1",NA
"Democrats will seek an updated Authorization for Use of Military Force (AUMF) that is more precise about our efforts to defeat ISIS and that does not involve large-scale combat deployment of American troops.","105",NA
"As we prosecute the fight against terrorism, Democrats will repudiate vile tactics that would do us harm.","601.1",NA
"We reject Donald Trump’s vilification of Muslims.","503",NA
"It violates the religious freedom that is the bedrock of our country and feeds into ISIS’ nefarious narrative.","201.1",NA
"It also alienates people and countries who are crucial to defeating terrorism;","107",NA
"the vast majority of Muslims believe in a future of peace and tolerance.","503",NA
"We reject Donald Trump’s suggestion that our military should engage in war crimes, like torturing prisoners or murdering civilian family members of suspected terrorists.","105",NA
"These tactics run counter to American principles, undermine our moral standing,","601.1",NA
"cost innocent lives,","104",NA
"and endanger Americans.","104",NA
"We also firmly reject Donald Trump’s willingness to mire tens of thousands of our combat troops in another misguided ground war in the Middle East, which would only further embolden ISIS.","105",NA
"There is nothing smart or strong about such an approach.","305.2",NA
"Syria","H",NA
"The Syrian crisis is heartbreaking and dangerous, and its impact is threatening the region, Europe, and beyond.","104",NA
"Donald Trump would inflame the conflict by alienating our allies,","107",NA
"inexplicably allowing ISIS to expand in Syria,","104",NA
"and potentially starting a wider war.","105",NA
"This is a reckless approach.","305.2",NA
"Democrats will instead root out ISIS and other terrorist groups","104",NA
"and bring together the moderate Syrian opposition, international community, and our regional allies to reach a negotiated political transition that ends Assad’s rule.","107",NA
"Given the immense scale of human suffering in Syria, it is also imperative that we lead the international community","107",NA
"in providing greater humanitarian assistance to the civilian victims of war in Syria and Iraq, especially displaced refugees.","201.2",NA
"Afghanistan","H",NA
"In Afghanistan, we will work with the NATO-led coalition of partners to bolster the democratically-elected government as it assumes a primary role in tackling terrorism,","107",NA
"forges a more secure future for the country,","104",NA
"and safeguards advances, like securing women’s rights.","503",NA
"Democrats will continue to push for an Afghan-led peace process and press both Afghanistan and Pakistan to deny terrorists sanctuary on either side of the border.","107",NA
"We support President Obama’s decision to maintain a limited troop presence in Afghanistan into 2017","104",NA
"and ensure that Afghanistan never again serves as a haven for terrorists to plan and launch attacks on our homeland.","104",NA
"Iran","H",NA
"We support the nuclear agreement with Iran because, as it is vigorously enforced and implemented, it verifiably cuts off all of Iran’s pathways to a bomb without resorting to war.","106",NA
"We reject Donald Trump’s view that we should have walked away from a deal that peacefully dismantles Iran’s nuclear program.","106",NA
"We will continue the work of this administration to ensure that Iran never acquires a nuclear weapon","106",NA
"and will not hesitate to take military action if Iran races towards one.","104",NA
"Democrats will also address the detrimental role Iran plays in the region and will robustly enforce and, if necessary, strengthen non-nuclear sanctions.","104",NA
"Iran is the leading state sponsor of terrorism.","104",NA
"It violates the human rights of its population, denies the Holocaust, vows to eliminate Israel, and has its fingerprints on almost every conflict in the Middle East.","201.2",NA
"Democrats will push back against Iran’s destabilizing activities including its support for terrorist groups like Hamas and Hezbollah,","104",NA
"counter Iran’s ballistic missile program,","104",NA
"bolster the capabilities of our Gulf partners,","107",NA
"and ensure that Israel always has the ability to defend itself.","101",NA
"Finally, Democrats recognize that the Iranian people seek a brighter future for their country and greater engagement with the international community.","107",NA
"We will embrace opportunities for cultural, academic and other exchanges with the Iranian people.","107",NA
"North Korea","H",NA
"North Korea is perhaps the most repressive regime on the planet, run by a sadistic dictator.","104",NA
"It has conducted several nuclear tests and is attempting to develop the capability to put a nuclear warhead on a long-range missile that could directly threaten the United States.","104",NA
"The regime is also responsible for grave human rights abuses against the North Korean people.","201.2",NA
"Yet Donald Trump praises North Korea’s dictator;","305.2",NA
"threatens to abandon our treaty allies, Japan and South Korea;","107",NA
"and encourages the proliferation of nuclear weapons in the region.","104",NA
"This approach is incoherent and rather than solving a global crisis, would create a new one.","305.2",NA
"Democrats will protect America and our allies,","104",NA
"press China to restrain North Korea,","107",NA
"and sharpen the choices for Pyongyang to compel it to abandon its illegal nuclear and missile programs.","104",NA
"Russia","H",NA
"Russia is engaging in destabilizing actions along its borders, violating Ukraine’s sovereignty and attempting to recreate spheres of influence that undermine American interests.","201.2",NA
"It is also propping up the Assad regime in Syria, which is brutally attacking its own citizens.","201.2",NA
"Donald Trump would overturn more than 50 years of American foreign policy by abandoning NATO partners—countries who help us fight terrorism every day—and embracing Russian President Vladimir Putin instead.","107",NA
"We believe in strong alliances and will deter Russian aggression,","107",NA
"build European resilience,","107",NA
"and protect our NATO allies.","107",NA
"We will make it clear to Putin that we are prepared to cooperate with him when it is in our interest—as we did on reducing nuclear stockpiles, ensuring Iran could not obtain a nuclear weapon, sanctioning North Korea, and resupplying our troops in Afghanistan—","107",NA
"but we will not hesitate to stand up to Russian aggression.","109",NA
"We will also continue to stand by the Russian people and push the government to respect the fundamental rights of its citizens.","201.2",NA
"Cybersecurity and Online Privacy","H",NA
"Democrats will protect our industry, infrastructure, and government from cyberattacks.","104",NA
"We will strengthen our cybersecurity,","104",NA
"seek to establish global norms in cyberspace,","107",NA
"and impose consequences on those who violate the rules.","104",NA
"We will do this while protecting the privacy and civil liberties of the American people.","201.1",NA
"We will also ensure a coherent strategy across federal agencies by building on the Obama Administration’s Cybersecurity National Action Plan, especially the empowerment of a federal Chief Information Security Officer, the modernization of federal information technology, and upgrades to government-wide cybersecurity.","303",NA
"Democrats reject the false choice between privacy interests and keeping Americans safe.","201.1",NA
"We need liberty","201.1",NA
"and security,","104",NA
"and each makes the other possible.","104",NA
"We will protect the privacy and civil liberties of the American people—standing firm against the type of warrantless surveillance of American citizens that flourished during the Bush Administration.","201.1",NA
"We support recent reforms to government bulk data collection programs so the government is not collecting and holding millions of files on innocent Americans.","201.1",NA
"We will support a national commission on digital security and encryption to bring together technology and public safety communities to address the needs of law enforcement,","201.1",NA
"protect the privacy of Americans,","201.1",NA
"assess how innovation might point to new policy approaches,","411",NA
"and advance our larger national security and global competitiveness interests.","104",NA
"Non-Proliferation of Nuclear, Chemical, and Biological Weapons","H",NA
"Democrats are committed to preventing the spread of nuclear, chemical, and biological weapons and to eventually ridding the planet of these catastrophic weapons.","104",NA
"We believe America will be safer in a world with fewer weapons of mass destruction.","104",NA
"Donald Trump encourages the spread of nuclear weapons across Asia and the Middle East, which would weaken the Treaty on the Non-Proliferation of Nuclear Weapons (NPT),","104",NA
"and he is unwilling to rule out using a nuclear weapon against ISIS.","105",NA
"Democrats want to reduce the number of nuclear, chemical, and biological weapons around the world, as well as their means of delivery,","106",NA
"while retaining a strong deterrent as long as others maintain nuclear strike capabilities.","104",NA
"We will strengthen the NPT, push for the ratification of the Comprehensive Nuclear-Test-Ban Treaty, and stop the spread of loose nuclear material.","104",NA
"Democrats will be informed by a new Nuclear Posture Review in determining continued ways to appropriately shape our nuclear deterrent,","104",NA
"with the aim of reducing our reliance on nuclear weapons while meeting our national security obligations.","105",NA
"Democrats will also seek new opportunities for further arms control","105",NA
"and avoid taking steps that create incentives for the expansion of existing nuclear weapons programs.","105",NA
"To this end, we will work to reduce excessive spending on nuclear weapons-related programs that are projected to cost $1 trillion over the next 30 years.","105",NA
"Global Climate Leadership","H",NA
"Climate change poses an urgent and severe threat to our national security,","501",NA
"and Democrats believe it would be a grave mistake for the United States to wait for another nation to take the lead in combating the global climate emergency.","501",NA
"According to the military, climate change is a threat multiplier that is already contributing to new conflicts over resources, catastrophic natural disasters, and the degradation of vital ecosystems across the globe.","501",NA
"While Donald Trump says that climate change is a “hoax” created by and for the Chinese,","305.2",NA
"Democrats recognize the catastrophic consequences facing our country, our planet, and civilization.","501",NA
"We believe the United States must lead in forging a robust global solution to the climate crisis.","501",NA
"We are committed to a national mobilization,","501",NA
"and to leading a global effort to mobilize nations to address this threat on a scale not seen since World War II.","107",NA
"In the first 100 days of the next administration, the President will convene a summit of the world’s best engineers, climate scientists, policy experts, activists, and indigenous communities to chart a course to solve the climate crisis.","606.1",NA
"Our generation must lead the fight against climate change and we applaud President Obama's leadership in forging the historic Paris climate change agreement.","501",NA
"We will not only meet the goals we set in Paris, we will seek to exceed them","501",NA
"and push other countries to do the same by slashing carbon pollution and rapidly driving down emissions of potent greenhouse gases like hydrofluorocarbons.","107",NA
"We will support developing countries in their efforts to mitigate carbon pollution and other greenhouse gases,","501",NA
"deploy more clean energy,","501",NA
"and invest in climate resilience and adaptation.","411",NA
"As a proud Arctic nation, we are against putting the region at risk through drilling in the Arctic Ocean or the Arctic National Wildlife Refuge.","501",NA
"Instead, while protecting our strategic interests, we will seek collaborative, science-based approaches to be good stewards of the rapidly changing Arctic region.","501",NA
"Protect Our Values","H",NA
"Our values of inclusion and tolerance inspire hope around the world and make us safer at home.","601.1",NA
"The world will be more secure, stable, and peaceful when all people are able to reach their God-given potential and live in freedom and dignity.","503",NA
"We strive to ensure that the values upon which our country was built,","601.1",NA
"including our belief that all people are created equal, are reflected in everything our nation does.","503",NA
"That is why we will promote peacebuilding, protect democracy, and champion human rights defenders.","106",NA
"And we will seek to safeguard vulnerable minorities, including LGBT people and people with disabilities.","503",NA
"Women and Girls","H",NA
"We believe the United States must continue to be a strong advocate for the rights and opportunities of women and girls around the world.","503",NA
"Elevating their status is not just the right thing to do—","503",NA
"it is also a strategic imperative that advances American interests in prosperity and stability.","410",NA
"When women and girls are healthy, educated, and able to participate economically, their families and communities prosper,","503",NA
"poverty decreases,","503",NA
"and economies grow.","410",NA
"And when women participate in conflict resolution and post-conflict processes, it improves the likelihood of securing sustainable peace.","106",NA
"Democrats are committed to advancing the rights and opportunities of women and girls as a central focus of American diplomacy, development,","503",NA
"and defense efforts and will continue to support the United States National Action Plan on Women, Peace, and Security.","503",NA
"We will work to end the epidemic of gender-based violence around the world.","503",NA
"We will urge ratification of the Convention for the Elimination of All Forms of Discrimination Against Women.","107",NA
"We will support sexual and reproductive health and rights around the globe.","604",NA
"In addition to expanding the availability of affordable family planning information and contraceptive supplies,","604",NA
"we believe that safe abortion must be part of comprehensive maternal and women’s health care and included as part of America’s global health programming.","604",NA
"Therefore, we support the repeal of harmful restrictions that obstruct women’s access to health care information and services, including the “global gag rule” and the Helms Amendment that bars American assistance to provide safe, legal abortion throughout the developing world.","604",NA
"Lesbian, Gay, Bisexual, and Transgender People","H",NA
"Democrats believe that LGBT rights are human rights and that American foreign policy should advance the ability of all persons to live with dignity, security, and respect, regardless of who they are or who they love.","503",NA
"We applaud President Obama’s historic Presidential Memorandum on International Initiatives to Advance the Human Rights of Lesbian, Gay, Bisexual, and Transgender Persons, which combats criminalization, protects refugees, and provides foreign assistance.","503",NA
"We will continue to stand with LGBT people around the world, including fighting efforts by any nation to infringe on LGBT rights or ignore abuse.","503",NA
"Trafficking and Modern Slavery","H",NA
"We will stop the scourge of human trafficking and modern slavery of men, women, boys, and girls.","605.1",NA
"We will use the full force of the law against those who engage in modern-day forms of slavery, including the commercial sexual exploitation and forced labor of men, women, and children.","605.1",NA
"Building on the accomplishments of the Victims of Trafficking and Violence Protection Act of 2000, we call for increased diplomatic efforts with foreign governments to root out complicit public officials who facilitate or perpetrate this evil.","107",NA
"We will also work to increase the provision of services and protections for trafficking survivors.","504",NA
"Young People","H",NA
"The majority of the developing world is under the age of 30.","706",NA
"These countries will be more prosperous and stable if young people have access to education and employment opportunities.","706",NA
"Democrats will promote the rights of young people and nurture young leaders.","706",NA
"We will work with people around the world who seek greater opportunities,","503",NA
"including by promoting job creation,","410",NA
"expanding education and health care,","504",NA
"and fostering partnerships between peoples.","107",NA
"Religious Minorities","H",NA
"We are horrified by ISIS’ genocide and sexual enslavement of Christians and Yezidis and crimes against humanity against Muslims and others in the Middle East.","503",NA
"We will do everything we can to protect religious minorities and the fundamental right of freedom of religion.","201.2",NA
"Refugees","H",NA
"The world is experiencing a major refugee crisis with more than 60 million people displaced as a result of conflicts in the Middle East, Africa, and Eastern Europe.","201.2",NA
"We support President Obama’s call for an international summit to address this crisis so that every country assumes its responsibility to meet this humanitarian challenge.","201.2",NA
"While Donald Trump proposes banning Muslim refugees,","305.2",NA
"we will look for ways to help innocent people who are fleeing persecution while ensuring rigorous screening and vetting.","201.2",NA
"Civil Society","H",NA
"Democrats support progress toward more accountable governance and universal rights.","201.2",NA
"As autocrats and strongmen around the world crack down on civil society and imprison those who speak out to demand greater freedom,","201.2",NA
"we will continue to bolster groups and individuals who fight for fundamental human rights,","201.2",NA
"democracy,","202.1",NA
"and rule of law.","605.1",NA
"We will support strong legislatures,","202.1",NA
"independent judiciaries,","202.1",NA
"free press,","201.2",NA
"vibrant civil society, honest police forces,","606.1",NA
"religious freedom,","202.1",NA
"and equality for women and minorities.","503",NA
"We will bolster the development of civil society and representative institutions that can protect fundamental human rights","201.2",NA
"and improve the quality of life for all citizens,","503",NA
"including independent and democratic unions.","202.1",NA
"In non-democratic countries, we will work with international partners to assist the efforts of those struggling to promote peaceful political reforms.","202.1",NA
"Democrats will protect Americans citizens abroad.","104",NA
"We condemn the practice of unlawful detentions or imprisonment,","201.2",NA
"especially of journalists","201.2",NA
"and civil rights activists.","201.2",NA
"Anti-Corruption","H",NA
"Democrats believe that we need to end corruption worldwide and increase transparency.","304",NA
"We will fight corruption,","304",NA
"promote good governance,","304",NA
"and support the rule of law.","304",NA
"We will also seek to close offshore tax havens, which corrupt rulers, individuals, and corporations exploit to shelter ill-gotten gains or avoid paying taxes at home.","304",NA
"Torture","H",NA
"We will always seek to uphold our values at home and abroad, not just when it is easy, but when it is hard.","601.1",NA
"That is why President Obama banned torture without exception in his first week in office","201.2",NA
"and why Democrats condemn Donald Trump’s statements that he would engage in torture and other war crimes.","201.2",NA
"We agree with military and national security experts who acknowledge that torture is not an effective interrogation technique.","201.2",NA
"Closing Guantánamo Bay","H",NA
"The Democratic Party remains committed to closing the detention facility at Guantánamo Bay and ending indefinite detention without trial or conviction.","105",NA
"Keeping the facility open is a blemish on our record,","105",NA
"serves as a recruiting tool for extremists,","105",NA
"and undermines our standing in the world.","107",NA
"Development Assistance","H",NA
"We believe that development assistance is an essential instrument of American power.","107",NA
"It can prevent threats, enhance stability, and reduce the need for military force.","107",NA
"With less than one percent of the federal budget, our development assistance has helped cut extreme poverty in half,","107",NA
"drastically decreased maternal and child mortality,","503",NA
"reduced global hunger, provided food security,","503",NA
"countered deadly pandemics,","104",NA
"promoted education,","506",NA
"and put an AIDS-free generation within reach.","503",NA
"This investment reflects the best of America","107",NA
"and makes us safer.","104",NA
"We need to continue this work and make more progress on important global goals like ending extreme poverty and hunger.","107",NA
"We will support local development efforts,","107",NA
"recognizing the self-determination of the peoples and countries we assist to direct their own futures.","201.1",NA
"We will also learn from recent conflicts to improve civilian capacity for conflict prevention and stabilization.","107",NA
"Global Health","H",NA
"America has made critical investments in global health, including in the areas of maternal and child health, HIV and AIDS, tuberculosis, and malaria.","504",NA
"It is vital that we continue this work— which has saved millions of lives around the world","504",NA
"and is essential to our nation’s health security.","504",NA
"While the Republican Party refuses to fund important measures that could contain and address the Zika pandemic,","504",NA
"Democrats are ready to limit the reach of Zika—just as we did with Ebola—and support funding for diagnostic tests for the virus, vaccine, and treatment.","504",NA
"We will also prepare for potential pandemics, like avian influenza and H1N1, by working with first responders and health officials to reduce the risks associated with unintentional or deliberate outbreaks of infectious diseases.","504",NA
"HIV and AIDS","H",NA
"Democrats believe an AIDS-free generation is within our grasp.","504",NA
"But today far too many Americans living with HIV are without access to quality care and too many new infections occur each year.","504",NA
"That is why we will implement the National HIV and AIDS Strategy; increase research funding for the National Institutes of Health;","504",NA
"cap pharmaceutical expenses for people living with HIV and AIDS;","403",NA
"reform HIV criminalization laws;","605.2",NA
"and expand access for harm reduction programs and HIV prevention medications, particularly for the populations most at risk of infection.","504",NA
"Abroad, we will continue our commitment to the President’s Emergency Plan for AIDS Relief and increase global funding for HIV and AIDS prevention and treatment.","107",NA
"Democrats will always protect those living with HIV and AIDS from stigma and discrimination.","503",NA
"International Labor","H",NA
"Democrats believe that a key element of American leadership is growing our economy","410",NA
"and protecting American jobs.","701",NA
"We also believe that the world will be safer when there is greater prosperity.","410",NA
"That is why we will prioritize and strongly enforce provisions on decent work and worker’s rights in all American diplomatic, trade, and programmatic efforts.","701",NA
"We think it is wrong for workers in the United States to have to compete against poverty-wage, child, or slave labor.","701",NA
"Democrats will fight to end child labor.","503",NA
"We will promote broad-based economic growth across the world,","410",NA
"pursuing a global economic agenda that promotes rising wages","701",NA
"and invests in quality public services,","504",NA
"workers’ rights,","701",NA
"and environmental protections.","501",NA
"We believe that we need to coordinate our economic actions with other countries to address economic insecurity,","410",NA
"specifically youth un- and underemployment,","503",NA
"gender inequality,","503",NA
"the digital transformation,","411",NA
"and the transition towards green jobs.","501",NA
"A Leader in the World","H",NA
"American leadership is essential to keeping us safe and our economy growing in the years ahead.","104",NA
"It would be a dangerous mistake for America to abandon our responsibilities.","107",NA
"We cannot, as Donald Trump suggests, cede the mantle of leadership for global peace and security to others who will not have our best interests in mind.","107",NA
"Asia-Pacific","H",NA
"From the Asia Pacific to the Indian Ocean, we will deepen our relationships in the region with Australia, Japan, New Zealand, the Philippines, South Korea, and Thailand.","107",NA
"We will honor our historic commitment to Japan.","107",NA
"We will continue to invest in a long-term strategic partnership with India—the world’s largest democracy, a nation of great diversity, and an important Pacific power.","107",NA
"We will build on the historic opening with Burma and advocate for greater human rights protections and national reconciliation among Burma’s many different ethnic groups.","107",NA
"We will help Pakistan stabilize its polity and build an effective relationship with the predominantly young population of this strategically located, nuclear-armed country.","107",NA
"We will also work with our allies and partners to fortify regional institutions and norms as well as protect freedom of the seas in the South China Sea.","107",NA
"Democrats will push back against North Korean aggression","104",NA
"and press China to play by the rules.","104",NA
"We will stand up to Beijing on unfair trade practices, currency manipulation, censorship of the internet, piracy, and cyberattacks.","407",NA
"And we will look for areas of cooperation, including on combatting climate change and nuclear proliferation.","107",NA
"We will promote greater respect for human rights, including the rights of Tibetans.","201.2",NA
"We are committed to a “One China” policy and the Taiwan Relations Act and will continue to support a peaceful resolution of Cross-Strait issues that is consistent with the wishes and best interests of the people of Taiwan.","106",NA
"Middle East","H",NA
"In the Middle East, Democrats will push for more inclusive governance in Iraq and Syria that respects the equal rights of all citizens;","201.2",NA
"provide support and security for Lebanon and Jordan, two countries that are hosting a disproportionate number of refugees;","104",NA
"maintain our robust security cooperation with Gulf countries;","104",NA
"and stand by the people of the region as they seek greater economic opportunity and freedom.","107",NA
"A strong and secure Israel is vital to the United States because we share overarching strategic interests and the common values of democracy, equality, tolerance, and pluralism.","101",NA
"That is why we will always support Israel’s right to defend itself, including by retaining its qualitative military edge,","101",NA
"and oppose any effort to delegitimize Israel, including at the United Nations or through the Boycott, Divestment, and Sanctions Movement.","101",NA
"We will continue to work toward a two-state solution of the Israeli-Palestinian conflict negotiated directly by the parties that guarantees Israel’s future as a secure and democratic Jewish state with recognized borders","106",NA
"and provides the Palestinians with independence, sovereignty, and dignity.","201.2",NA
"While Jerusalem is a matter for final status negotiations, it should remain the capital of Israel, an undivided city accessible to people of all faiths.","101",NA
"Israelis deserve security, recognition, and a normal life free from terror and incitement.","101",NA
"Palestinians should be free to govern themselves in their own viable state,","202.1",NA
"in peace and dignity.","201.1",NA
"Europe","H",NA
"Europe remains America’s indispensable partner and a cornerstone of global security.","107",NA
"Democrats will stand with our European allies and partners to deter Russian aggression,","107",NA
"address security challenges to Europe’s south,","107",NA
"and deal with unprecedented economic and social challenges.","107",NA
"We will maintain our steadfast commitment to the special relationship with United Kingdom","101",NA
"and the transatlantic partnership with the European Union.","107",NA
"We will seek to strengthen our strategic partnership with Turkey while pushing for reforms,","107",NA
"end the division of Cyprus,","106",NA
"and continue to support a close relationship with states that seek to strengthen their ties to NATO and Europe, such as Georgia and Ukraine.","107",NA
"We reject Donald Trump’s threats to abandon our European and NATO allies,","107",NA
"all while he praises Putin.","107",NA
"When the United States was attacked on September 11, 2001, our NATO allies invoked Article 5 of the North Atlantic Treaty, stating that an attack against one is an attack against all—for the first and only time in its history.","107",NA
