"text","cmp_code","eu_code"
"We will no longer tolerate a President whose rules of engagement put our own troops in harm’s way","104",NA
"or commanders who tell their soldiers that their first duty is to fight climate change.","104",NA
"A Republican administration will begin at once to undo the damage of the last eight years.","104",NA
"We must move from a budget-based strategy to one that puts the security of our nation first.","104",NA
"This means that our Republican president’s strategic vision will include the development of a balanced force to meet the diverse threats facing our nation.","104",NA
"Special Operations Forces are simply not intended to deal with the full spectrum of threats.","104",NA
"We need a Reagan-era force that can fight and win two-and one-half wars ranging from counterterrorism to deterring major power aggressors.","104",NA
"We should abandon arms control treaties that benefit our adversaries without improving our national security.","109",NA
"We must fund, develop, and deploy a multi-layered missile defense system.","104",NA
"We must modernize nuclear weapons and their delivery platforms,","104",NA
"end the policy of Mutually Assured Destruction,","104",NA
"and rebuild relationships with our allies,","107",NA
"who understand that as long as the U.S. nuclear arsenal is their shield, they do not need to engage in nuclear proliferation.","104",NA
"While immigration is addressed in more detail elsewhere, we cannot ignore the reality that border security is a national security issue,","104",NA
"and that our nation’s immigration and refugee policies are placing Americans at risk.","104",NA
"To keep our people safe, we must secure our borders,","104",NA
"enforce our immigration laws,","605.1",NA
"and properly screen refugees and other immigrants entering from any country.","601.2",NA
"In particular we must apply special scrutiny to those foreign nationals seeking to enter the United States from terror-sponsoring countries or from regions associated with Islamic terrorism.","601.2",NA
"This was done successfully after September 11, 2001, under the National Security Entry-Exit Registration System, which should be renewed now.","601.2",NA
"Supporting Our Troops: Resources to do Their Job","H",NA
"We owe it to the American people and to those who fight our wars that we remain the strongest military on earth","104",NA
"and be prepared to defeat any adversary under any circumstances on any battlefield, including land, air, sea, or cyber.","104",NA
"Successive years of cuts to our defense budget have put an undue strain on our men and women in uniform.","104",NA
"This is especially harmful at a time when we are asking our military to do more in an increasingly dangerous world.","104",NA
"The U.S. defense budget has suffered a 25 percent cut in real dollars in the five years since sequestration.","104",NA
"We support lifting the budget cap for defense and reject the efforts of Democrats to hold the military’s budget hostage for their domestic agenda.","104",NA
"Congress and the Administration should work together to approve military spending at the level necessary to defend our country.","104",NA
"We must not be encumbered by decades- old, legacy procurement processes.","104",NA
"America’s incredible talent and ingenuity must be unleashed by modernizing the military procurement system and embracing competition among traditional and non-traditional suppliers.","401",NA
"Competitive acquisition and maintenance of weapon systems, including the sustainment and support of such systems,","401",NA
"will benefit the U.S. economy,","410",NA
"U.S. taxpayers,","410",NA
"and most important, the American warfighter.","706",NA
"Increased competition will enable new Department of Defense suppliers,","401",NA
"particularly small businesses, to participate in the defense sector.","401",NA
"That will promote new demand for skilled-labor jobs,","701",NA
"while making the Department's procurement more cost-efficient.","303",NA
"The increased agility and effectiveness will ensure that our troops are equipped with the right resources more quickly than our current procurement systems allow.","104",NA
"Supporting Our Troops: Standing by Our Heroes","H",NA
"With Republican leadership, the Congress recently passed legislation that begins to reverse America's military decline.","104",NA
"The National Defense Authorization Act of 2016 begins to correct the shortfalls in our military readiness by reversing troop cuts, increasing investments in training and maintenance, and rebuilding facilities.","104",NA
"It gives our troops the full pay raise to which they are entitled under the law","706",NA
"and gives the next administration the ability to review operations and funding, make adjustments, and ask for more money if necessary.","104",NA
"All this represents a sound start in supporting those who put their lives on the line in defense of our country,","104",NA
"while protecting our national security in a dangerous world.","104",NA
"Military families must be assured of the pay, healthcare, housing, education, and overall support they have earned.","706",NA
"In recent years, they have been carrying the burden of budgetary restraint more than any other Americans through cuts in their pay, health benefits, and retirement plans.","706",NA
"About 75 percent of enlistees come from military families.","706",NA
"We cannot expect that level of patriotic commitment to continue among young people who have experienced the way their families have been treated.","706",NA
"We must ensure that the nation keeps its commitments to those who signed on the dotted line of enlistment.","706",NA
"The repeated troop deployments during conflicts in the Middle East have been unusually hard on all members of their households, worsening unemployment and underemployment among spouses.","706",NA
"In many cases, they and their children have been at war for 14 years.","105",NA
"We must strengthen existing programs that offer families readjustment information and counseling, and we urge states to help by providing job programs, license reciprocity, one-stop service centers, and education.","503",NA
"The burden of our country's extended military involvement in the Middle East has taken a toll on our service personnel.","105",NA
"Suicides among our military — active duty troops, reservists, National Guardsmen, and veterans — are at shocking levels,","706",NA
"while postservice medical conditions, including addiction and mental illness, require more and more assistance.","504",NA
"More than ever, our government must work with the private sector to advance opportunities and provide assistance to those wounded in spirit as well as in body,","505",NA
"whether through experimental efforts like the PAWS (Puppies Assisting Wounded Servicemen) program for service dogs or through the faith-based institutions that have traditionally been providers of counseling and aid.","505",NA
"We support the rights of conscience of military chaplains of all faiths to practice their faith free from political interference.","603",NA
"We reject attempts by the Obama Administration to censure and silence them, particularly Christians and Christian chaplains.","603",NA
"We support an increase in the size of the Chaplain Corps.","603",NA
"A Republican commander-in- chief will protect the religious freedom of all military members, especially chaplains, and will not tolerate attempts to ban Bibles or religious symbols from military facilities.","603",NA
"A Republican commander-in- chief will also encourage education regarding the religious liberties of military personnel under both the First Amendment of the U.S. Constitution and the current National Defense Authorization Act.","603",NA
"Our country's all-volunteer force has been a success.","105",NA
"We oppose the reinstatement of the draft, except in dire circumstances like world war, whether directly or through compulsory national service.","105",NA
"We support the all-volunteer force and oppose unnecessary policy changes, including compulsory national service and Selective Service registration of women for a possible future draft.","105",NA
"We reiterate our support for both the advancement of women in the military","503",NA
"and their exemption from direct ground combat units and infantry battalions.","105",NA
"We affirm the cultural values that encourage selfless service and superiority in battle,","601.1",NA
"and we oppose anything which might divide or weaken team cohesion, including intra-military special interest demonstrations.","603",NA
"In particular, we warn against modification or lessening of standards in order to satisfy a nonmilitary agenda imposed by the White House.","603",NA
"We call for an objective review of the impact on readiness of the current Administration’s ideology- based personnel policies, and will correct problems with appropriate administrative, legal, or legislative action.","603",NA
"We reject the use of the military as a platform for social experimentation","603",NA
"and will not accept or continue attempts to undermine military priorities and mission readiness.","603",NA
"We believe that our nation is most secure when the president and the administration prioritize readiness, recruitment, and retention","104",NA
"rather than using the military to advance a social or political agenda.","603",NA
"Military readiness should not be sacrificed on the altar of political correctness.","603",NA
"We oppose legislative attempts to modify the system of military justice that would undermine its fairness and due process rights for all concerned, both the accuser and the accused.","605.1",NA
"Citizen Soldiers: National Guard and Reserves","H",NA
"Our Reserve and National Guard forces are national assets that must be nurtured in a manner commensurate with their role as America’s sentinels.","104",NA
"Their historic mission as citizen-soldiers is a proud tradition linking every town and city across America to liberty’s cause.","601.1",NA
"Since September 11, 2001, the National Guard has transformed from a strategic reserve to a fully integrated operational fighting force.","104",NA
"The Guard has bled on missions in Iraq, Afghanistan, the Balkans, and the Sinai.","104",NA
"Today, more than fifty percent of our Guardsmen have combat experience.","104",NA
"The Guard has demonstrated its value to the nation not only in war but during emergencies here at home such as Hurricane Katrina and Super Storm Sandy.","104",NA
"To avoid the overextension of our military, we support a larger active force","104",NA
"and oppose the current Administration’s cuts to the National Guard and Reserves.","104",NA
"Those reductions are dangerous and counter-productive because the men and women of the Guard and Reserve tend to be older and more experienced than their active duty counterparts.","104",NA
"Guard and Reserve forces are currently deployed at historically high rates.","104",NA
"The Army Reserve alone has soldiers in 30 countries.","104",NA
"To its credit, the Republican Congress, by passing the National Defense Authorization Act, has moved to ensure these troops have what they need.","104",NA
"That provision has triggered another veto threat from the Commander- in-Chief, even though the bill passed with overwhelming bipartisan support in both the House and Senate.","104",NA
"He would have the members of the Reserve and Guard train on, and potentially be deployed with, equipment that is no longer used by their active duty comrades.","104",NA
"We cannot tolerate this endangerment of both our troops and our national security.","104",NA
"Therefore, we recommend a permanent line item for National Guard affairs, one that is not eliminated by the President and reinstated by Congress.","104",NA
"The guard is too essential to our national defense to be a secondary decision.","104",NA
"Honoring and Supporting Our Veterans: A Sacred Obligation","H",NA
"Our nation’s veterans have been our nation’s strength and remain a national resource.","706",NA
"Their service to their country — as community leaders, volunteers, mentors, educators, problem solvers, and public officials — continues long after they leave the military.","706",NA
"In the same way, our obligation to the one percent who defend the other ninety- nine percent does not end when they take off the uniform.","503",NA
"America has a sacred trust with our veterans,","706",NA
"and we are committed to ensuring them and their families' care and dignity.","706",NA
"The work of the Department of Veterans Affairs (VA) is essential to meet our commitments to them: Providing health, education, disability, survivor, and home loan benefits, and arranging memorial services upon death.","706",NA
"We heed Abraham Lincoln's command “to care for him who bore the battle.”","706",NA
"To care, as well, for the families of those who have made the ultimate sacrifice, who must be assured of meaningful financial assistance, remains our solemn duty.","706",NA
"As shown by recent controversies at the Department, senior leaders must be held accountable for ensuring that their subordinates are more responsive to veterans' needs.","706",NA
"The VA has failed those who have sacrificed the most for our freedom.","706",NA
"The VA must move from a sometimes adversarial stance to an advocacy relationship with vets.","706",NA
"To that end, we will empower the Secretary to hold all VA employees accountable","706",NA
"and will seek fundamental change in the VA's senior leadership structure by placing presidential appointees, rather than careerists, in additional positions of significant responsibility.","303",NA
"We cannot allow an unresponsive bureaucracy to blunt our national commitment.","201.1",NA
"The VA must strengthen and improve its efforts through partnerships with private enterprises,","505",NA
"veteran service organizations,","505",NA
"technology and innovation,","411",NA
"and competitive bidding to enable the VA to better provide both quality and timely care along with all earned benefits to our nation's veterans and their families.","401",NA
"This will allow the VA to reduce the backlog and save immense resources all at the same time.","303",NA
"Therefore, let us look to innovative solutions that allow higher quality VA care,","411",NA
"reduce backlogs,","303",NA
"and save immense resources all at the same time.","303",NA
"Our wounded warriors, whether still in service or discharged, deserve the best medical care the country can provide.","504",NA
"We must make military and veterans' medicine the gold standard for mental health, traumatic brain injury, multiple traumas, loss of limbs, and post-traumatic stress disorder (PTSD).","504",NA
"Those injuries require a new commitment of targeted resources and personnel for treatment and care to advance recovery.","504",NA
"That includes allowing veterans to choose to access care in the community and not just in VA facilities,","504",NA
"because the best care in the world is not effective if it is not accessible.","504",NA
"We will seek to consolidate the VA's existing community care authorities to make a single program that will be easily understood by both veterans and VA healthcare providers.","504",NA
"Like the rest of American medicine, the VA faces a critical shortage of primary care and mental health physicians.","504",NA
"That's why there are long waiting times to see a doctor and why doctors are often frustrated by the limited time they have with their patients.","504",NA
"This is especially the case with mental health care, which often amounts to prescribing drugs because there are not enough psychologists and psychiatrists to do anything else.","504",NA
"Inadequate treatment of PTSD drives other problems like suicide, homelessness, and unemployment.","504",NA
"This situation may not be quickly reversed, but a Republican administration will begin, on day one, to undertake the job.","504",NA
"As a nation, we honor the sacrifice of our fallen service members at the graves where we lay them to rest in national, state, and veterans' cemeteries around the world.","706",NA
"In doing so, we make it clear that their ultimate sacrifice and service to our country will never be forgotten.","706",NA
"As a party, we seek to honor their sacrifice and comfort their families by ensuring all veterans' cemeteries are adequately equipped and a standard of care established, using Arlington Cemetery as a guide, that is befitting their service.","706",NA
"The level of financial distress and homelessness among vets is a shame to the nation.","503",NA
"For a veteran, a job is more than a source of income.","701",NA
"It is a new mission, with a new status, and the transition can be difficult.","706",NA
"We urge the private sector to make hiring vets a company policy and commend the organizations that have proven programs to accomplish this.","706",NA
"We will retain the preference given to veterans when they seek federal employment.","706",NA
"We urge closer coordination with the state offices for veterans' affairs,","706",NA
"particularly with regard to expediting disability claims, since those closest to an individual can often best diagnose a problem and apply a remedy.","503",NA
"We will halt the current Administration's unconstitutional automatic denial of gun ownership to returning members of our Armed Forces who have had representatives appointed to manage their financial affairs.","201.1",NA
"We urge state education officials to promote the hiring of qualified veterans as teachers in our public schools.","706",NA
"Their proven abilities and life experiences will make them more successful instructors and role models for students than would any teaching certification.","706",NA
"Over-prescription of opioids has become a nationwide problem hindering the treatment of veterans suffering from mental health issues.","504",NA
"We therefore support the need to explore new and broader ranges of options,","504",NA
"including faith- based programs,","603",NA
"that will better serve the veteran and reduce the need to rely on drugs as the sole treatment.","504",NA
"America: The Indispensable Nation","H",NA
"For the last several generations, our country’s two major political parties were dedicated to the nation’s security and the advance of freedom around the world.","104",NA
"Both had learned from mistakes of the past and realized that a weak America invited aggression.","104",NA
"Both recognized the need to stand with friends and oppose those who wished us evil.","107",NA
"Whatever their disagreements, both the Republican and Democratic parties stood for peace through strength","104",NA
"— and strength meant American military superiority.","104",NA
"This bipartisan commitment has tragically changed.","104",NA
"The leadership of the Democratic Party, both those in office and those who seek it, no longer see America as a force for good in the world.","601.1",NA
"They do not stand by allies or stand strong against our foes.","305.1",NA
"They pander to world opinion and neglect the national interest.","305.1",NA
"They cannot be trusted to advance either the cause of liberty or our national security in the dangerous years in which we live.","305.1",NA
"We affirm our party’s tradition of world leadership established by President Eisenhower and followed by every Republican president since.","104",NA
"It stands for enormous power — and the prudence to use it sparingly, precisely, and only in grave necessity.","104",NA
"It stands for involvement, not intervention.","107",NA
"It requires consultation, not permission to act.","109",NA
"It leads from the front — and ensures all others do their parts as well.","109",NA
"It embraces American exceptionalism","601.1",NA
"and rejects the false prophets of decline and diminution.","601.1",NA
"It is, in sum, the way we will lead the world into a new century of greater peace and prosperity — another American Century.","601.1",NA
"Challenges of a Changing Middle East","H",NA
"The Middle East is more dangerous now than at any time since the Second World War.","104",NA
"Whatever their disagreements, presidents of both parties had always prioritized America’s national interests,","109",NA
"the trust of friendly governments,","107",NA
"and the security of Israel.","101",NA
"That sound consensus was replaced with impotent grandstanding on the part of the current President and his Secretaries of State.","305.2",NA
"The results have been ruinous for all parties except Islamic terrorists and their Iranian and other sponsors.","104",NA
"We consider the Administration’s deal with Iran, to lift international sanctions and make hundreds of billions of dollars available to the Mullahs, a personal agreement between the President and his negotiating partners and non-binding on the next president.","109",NA
"Without a two-thirds endorsement by the Senate, it does not have treaty status.","109",NA
"Because of it, the defiant and emboldened regime in Tehran continues to sponsor terrorism across the region, develop a nuclear weapon, test-fire ballistic missiles inscribed with “Death to Israel,” and abuse the basic human rights of its citizens.","104",NA
"A Republican president will not be bound by it.","109",NA
"We must retain all options in dealing with a situation that gravely threatens our security, our interests, and the survival of our friends.","104",NA
"Over the last four years we have seen the rise of a murderous fanaticism in the form of ISIS, the so called Islamic State.","104",NA
"Its reach now extends far beyond the Middle East to virtually every continent.","104",NA
"ISIS has brought ancient butchery into the 21st century.","104",NA
"Nations are imploding, erasing long- established borders.","104",NA
"The Obama Administration and its Secretary of State so mishandled the Arab Spring that it destabilized the entire region.","305.1",NA
"The hope some saw in the Arab Spring has transformed into disappointment.","202.1",NA
"The dictator of Syria, Bashar Assad, has murdered hundreds of thousands of his own people and created millions of refugees,","201.2",NA
"and an American president has been unable to rally the world against him.","305.1",NA
"Understandably, our allies fear for their future in a region far more dangerous than it was eight years ago.","305.1",NA
"A Republican administration will restore our nation’s credibility.","104",NA
"We must stand up for our friends,","107",NA
"challenge our foes,","104",NA
"and destroy ISIS.","104",NA
"Hezbollah, controlling over 100,000 missiles in Lebanon, must be isolated and Lebanon’s independence restored.","104",NA
"We will support the transition to a post-Assad Syrian government that is representative of its people,","106",NA
"protects the rights of all minorities and religions,","201.2",NA
"respects the territorial integrity of its neighbors,","107",NA
"and contributes to peace and stability in the region.","106",NA
"The Iraqi people have been on the front lines in the fight against terror.","107",NA
"Hundreds of thousands have been killed, and the attacks against them continue, even in Baghdad.","107",NA
"Our partnership with them should continue as long as ISIS and others like it survive in the region.","107",NA
"We are deeply concerned that, in the face of genocide against them, Christian communities in cities like Erbil are receiving no financial support from either the U.S. government or the UN to help with displaced persons and urban refugees.","201.2",NA
"Their survival is sustained only by private charities.","201.2",NA
"This must change immediately.","201.2",NA
"Defeating ISIS means more than pushing back its fighters while abandoning its victims.","107",NA
"It must mean aiding those who have suffered the most — and doing so before they starve.","107",NA
"It means supporting the long-term survival of indigenous religious and ethnic communities,","503",NA
"punishing the perpetrators of crimes against humanity,","605.1",NA
"and conditioning humanitarian and military assistance to governments on their observable commitment to human rights.","201.2",NA
"We continue to support the Kurdish people, whose bravery and cooperation with our forces merit our respect and their autonomy.","107",NA
"Many countries in the region have given, and continue to give, substantial assistance to the United States because they understand that our struggle against terrorism is not an ethnic or religious fight.","107",NA
"They consider violent extremists to be abusers of their faith, not its champions.","107",NA
"We applaud their courage and value their counsel.","107",NA
"The U.S. government, together with its global partners, should mobilize its political, economic, and military assets to support the creation of a safe haven in northern Iraq to protect those ethnic and religious minorities continuing to face genocide at the hands of ISIS.","107",NA
"Our Unequivocal Support for Israel","H",NA
"Like the United States of America, the modern state of Israel is a country born from the aspiration for freedom and stands out among the nations as a beacon of democracy and humanity.","101",NA
"Beyond our mutual strategic interests, Israel is likewise an exceptional country that shares our most essential values.","101",NA
"It is the only country in the Middle East where freedom of speech and freedom of religion are found.","101",NA
"Therefore, support for Israel is an expression of Americanism,","101",NA
"and it is the responsibility of our government to advance policies that reflect Americans' strong desire for a relationship with no daylight between America and Israel.","101",NA
"We recognize Jerusalem as the eternal and indivisible capital of the Jewish state and call for the American embassy to be moved there in fulfillment of U.S. law.","101",NA
"We reaffirm America's commitment to Israel's security","101",NA
"and will ensure that Israel maintains a qualitative military edge over any and all adversaries.","101",NA
"We support Israel's right and obligation to defend itself against terror attacks upon its people","101",NA
"and against alternative forms of warfare being waged upon it legally, economically, culturally, and otherwise.","101",NA
"We reject the false notion that Israel is an occupier and specifically recognize that the Boycott, Divestment, and Sanctions Movement (BDS) is anti-Semitic in nature and seeks to destroy Israel.","101",NA
"Therefore, we call for effective legislation to thwart actions that are intended to limit commercial relations with Israel, or persons or entities doing business in Israel or in Israeli-controlled territories, in a discriminatory manner.","101",NA
"The United States seeks to assist in the establishment of comprehensive and lasting peace in the Middle East,","106",NA
"to be negotiated among those living in the region.","107",NA
"We oppose any measures intended to impose an agreement or to dictate borders or other terms, and we call for the immediate termination of all U.S. funding of any entity that attempts to do so.","107",NA
"Our party is proud to stand with Israel now and always.","101",NA
"U.S. Leadership in the Asian Pacific","H",NA
"We are a Pacific nation with economic, military, and cultural ties to all the countries of the oceanic rim","107",NA
"and treaty alliances with Japan, South Korea, Australia, the Philippines, and Thailand.","107",NA
"With them, we look toward the establishment of human rights for the people of North Korea.","201.2",NA
"We urge the government of China to recognize the inevitability of change in the Kim family’s slave state","201.2",NA
"and, for everyone’s safety against nuclear disaster, to hasten positive change on the Korean peninsula.","107",NA
"The United States will continue to demand the complete, verifiable, and irreversible dismantlement of North Korea’s nuclear weapons program with full accounting of its proliferation activities.","106",NA
"We also pledge to counter any threats from the North Korean regime.","104",NA
"We salute the people of Taiwan, with whom we share the values of democracy, human rights, a free market economy, and the rule of law.","202.1",NA
"Our relations will continue to be based upon the provisions of the Taiwan Relations Act, and we affirm the Six Assurances given to Taiwan in 1982 by President Reagan.","107",NA
"We oppose any unilateral steps by either side to alter the status quo in the Taiwan Straits on the principle that all issues regarding the island’s future must be resolved peacefully, through dialogue,","107",NA
"and be agreeable to the people of Taiwan.","202.1",NA
"If China were to violate those principles, the United States, in accord with the Taiwan Relations Act, will help Taiwan defend itself.","104",NA
"We praise efforts by the new government in Taipei to continue constructive relations across the Taiwan Strait and call on China to reciprocate.","107",NA
"As a loyal friend of America, Taiwan has merited our strong support,","107",NA
"including free trade agreement status,","107",NA
"the timely sale of defensive arms including technology to build diesel submarines,","104",NA
"and full participation in the World Health Organization, International Civil Aviation Organization, and other multilateral institutions.","107",NA
"China’s behavior has negated the optimistic language of our last platform concerning our future relations with China.","109",NA
"The liberalizing policies of recent decades have been abruptly reversed,","407",NA
"dissent brutally crushed,","201.2",NA
"religious persecution heightened,","201.2",NA
"the internet crippled,","201.1",NA
"a barbaric population control two-child policy of forced abortions and forced sterilizations continued,","201.2",NA
"and the cult of Mao revived.","109",NA
"Critics of the regime have been kidnapped by its agents in foreign countries.","201.2",NA
"To distract the populace from its increasing economic problems and, more importantly, to expand its military might, the government asserts a preposterous claim to the entire South China Sea and continues to dredge ports and create landing fields in contested waters where none have existed before, ever nearer to U.S. territories and our allies,","109",NA
"while building a navy far out of proportion to defensive purposes.","104",NA
"The complacency of the Obama regime has emboldened the Chinese government and military to issue threats of intimidation throughout the South China Sea,","104",NA
"not to mention parading their new missile, ""the Guam Killer,” down the main streets of Beijing,","104",NA
"a direct shot at Guam as America’s first line of defense.","104",NA
"Meanwhile, cultural genocide continues in Tibet and Xinjiang,","201.2",NA
"the promised autonomy of Hong Kong is eroded,","202.1",NA
"the currency is manipulated,","407",NA
"our technology is stolen,","411",NA
"and intellectual property and copyrights are mocked in an economy based on piracy.","401",NA
"In business terms, this is not competition; it is a hostile takeover.","109",NA
"For any American company to abet those offenses,","201.2",NA
"especially governmental censorship and tracking of dissenters, is a disgrace.","201.2",NA
"The return to Maoism by China’s current rulers is not reason to disengage with the Chinese people or their institutions.","107",NA
"We welcome students, tourists, and investors, who can see for themselves our vibrant American democracy and how real democracy works.","202.1",NA
"We caution, however, against academic or cultural operations under the control of the Chinese government","109",NA
"and call upon American colleges to dissociate themselves from this increasing threat to academic freedom and honest research.","109",NA
"Most of the nations of Southeast Asia have set aside crippling ideologies and sought material progress in free enterprise and democracy.","202.1",NA
"We congratulate the people of Burma on their emergence from authoritarian rule","202.1",NA
"and urge their respect for the rights of their country’s minority populations.","201.2",NA
"Our improved relations with Vietnam — including arms sales — must advance efforts to obtain an accounting for, and repatriation of the remains of, Americans who gave their lives in the cause of Vietnamese freedom.","107",NA
"We cannot overlook the continued repression of fundamental rights and religious freedom,","201.2",NA
"as well as retribution against ethnic minorities and others who assisted U.S. forces during the conflict there.","201.2",NA
"India is our geopolitical ally and a strategic trading partner.","107",NA
"The dynamism of its people","107",NA
"and the endurance of their democratic institutions","202.1",NA
"are earning their country a position of leadership not only in Asia but throughout the world.","107",NA
"We encourage the Indian government to permit expanded foreign investment and trade,","107",NA
"the key to rising living standards for those left out of their country's energetic economy.","107",NA
"For all of India's religious communities, we urge protection against violence and discrimination.","503",NA
"Republicans note with pride the contributions to our country that are made by our fellow citizens of Indian ancestry.","503",NA
"Conflicts in the Middle East have created special political and military challenges for the people of Pakistan.","107",NA
"Our working relationship is a necessary, though sometimes difficult, benefit to both, and we look toward the strengthening of historic ties that have frayed under the weight of international conflict.","107",NA
"This process cannot progress as long as any citizen of Pakistan can be punished for helping the War on Terror.","104",NA
"Pakistanis, Afghans, and Americans have a common interest in ridding the region of the Taliban and securing Pakistan's nuclear arsenal.","104",NA
"That goal has been undermined by the current Administration's feckless treatment of troop commitments","305.1",NA
"and blatant disregard of advice from commanders on the ground, particularly with regard to Afghanistan.","305.1",NA
"A Republican president will work with all regional leaders to restore mutual trust","107",NA
"while insisting upon progress against corruption and the narcotic trade that fuels insurgency.","304",NA
"Renewing the European Alliance","H",NA
"With bipartisan support, President Truman forged the North Atlantic Treaty Organization (NATO) as an alliance of the western democracies.","107",NA
"Its continued effectiveness is vital, especially in light of recent military challenges in Eastern Europe.","107",NA
"With the American people spending on defense, per capita, four times the amount spent by Europeans, we demand, as we have in the past, that our fellow members of NATO fulfill their commitments and meet their need for greater investment in their armed forces.","109",NA
"Our historic ties to the peoples of Europe have been based on shared culture and values,","107",NA
"common interests and goals.","107",NA
"Their endurance cannot be taken for granted, especially in light of the continent's economic problems and demographic changes.","107",NA
"We recognize with regret the increasing trend among many of our allies to move away from rights and liberties that Americans hold dear, especially freedom of speech.","201.1",NA
"It would be a tragic irony if the nations of Europe which withstood Soviet repression were to now impose a form of it upon themselves.","201.1",NA
"We honor our special relationship with the people of the United Kingdom","101",NA
"and are grateful for their staunch support in the fight against terrorism.","101",NA
"We respect their decision concerning their nation's relationship to the European Union and pledge that, however much other international relationships may change, those who were first to our side in our hour of loss will always rank first in our policies and our esteem.","101",NA
"We thank the several nations of Europe that have contributed to a united effort in Iraq, Afghanistan, and elsewhere.","107",NA
"Their support and sacrifice in the fight against Islamic terrorism will not be forgotten.","107",NA
"We applaud the ongoing reconciliation in Northern Ireland","106",NA
"and hope that its success might be replicated in Cyprus.","106",NA
"We urge greater coordination in economic and security affairs between the United States and the republics of Eastern Europe.","107",NA
"We urge that Poland be granted visa waiver status and we support placement of NATO troops in Poland.","107",NA
"For the people of Russia, we affirm our respect and our determination to maintain a friendship beyond the reach of those who wish to divide us.","107",NA
"We have common imperatives: Ending terrorism,","104",NA
"combating nuclear proliferation,","106",NA
"promoting trade, and more.","406",NA
"We also have a common problem: The continuing erosion of personal liberty and fundamental rights under the current officials in the Kremlin.","201.1",NA
"Repressive at home and reckless abroad,","201.2",NA
"their policies imperil the nations which regained their self-determination upon the collapse of the Soviet Union.","201.1",NA
"We will meet the return of Russian belligerence with the same resolve that led to the collapse of the Soviet Union.","104",NA
"We will not accept any territorial change in Eastern Europe imposed by force, in Ukraine, Georgia, or elsewhere,","104",NA
"and will use all appropriate constitutional measures to bring to justice the practitioners of aggression and assassination.","104",NA
"We urge greater attention in U.S. diplomacy, trade, and strategic planning, to the nations of Eurasia, formerly parts of the Soviet Empire.","107",NA
"Caught between their two authoritarian neighbors, their path toward democratic institutions has been uncertain.","202.1",NA
"We urge our government and our allies to work toward the integration of the Central Asian republics into the global economy","107",NA
"through foreign investment,","107",NA
"which can bring with it market and political reforms","401",NA
"and a firmer establishment of the rule of law.","605.1",NA
"Those developments will not only improve the living conditions throughout that vast area","503",NA
"but are likely to reduce the lure of the radical ideologies that already threaten the region.","201.1",NA
"Family of the Americas","H",NA
"Our future is intimately tied to the future of the Americas.","101",NA
"Family, language, culture, environment, and trade link us closely with both Canada","101",NA
"and Mexico.","107",NA
"Our relations with both of these friends will be based upon continuing cooperation and our mutually shared interests.","101",NA
"Our attention to trade and environmental issues will contribute to strong economic growth and prosperity throughout the Americas.","107",NA
"We thank our neighbors in Mexico and Canada who have been our partners in the fight against terrorism and the war on drugs.","101",NA
"The Mexican people deserve our assistance as they bravely resist the drug cartels that traffic in death on both sides of our border.","107",NA
"Their rich cultural and religious heritage, shared by many millions of our fellow citizens,","603",NA
"should foster greater understanding and cooperation between our countries.","107",NA
"Our Canadian neighbors can count on our cooperation and respect.","101",NA
"To advance North America's energy independence, we intend to reverse the current Administration's blocking of the Keystone XL Pipeline.","401",NA
"Apart from its economic value, that project has become a symbol in the contest between the public's desire for economic development","410",NA
"and the government's hostility to growth.","410",NA
"We stand with the people.","201.1",NA
"We express our solidarity with all the peoples of the Western Hemisphere.","107",NA
"Their aspirations for economic betterment and political liberty have deserved better from our government than its policies of the last eight years.","107",NA
"The current Administration has abandoned America's friends and rewarded its enemies.","107",NA
"A Republican president will never embrace a Marxist dictator, in Venezuela or anywhere else.","202.1",NA
"The current chief executive has allowed that country to become a narcoterrorist state, an Iranian outpost threatening Central America, and a safe haven for the agents of Hezbollah.","202.1",NA
"Now, with their country ruined by socialism and on the verge of chaos, the Venezuelan people are fighting to restore their democracy and regain their rights.","202.1",NA
"When they triumph, as they surely will, the United States will stand ready to help them restore their country to the family of the Americas.","202.1",NA
"We affirm our friendship and admiration for the people of Colombia","107",NA
"and call on the Republican Congress to express its solidarity with their decades-long fight against the terrorist FARC.","107",NA
"Their sacrifice and suffering must not be betrayed by the accession to power of murderers and drug lords.","605.1",NA
"We want to welcome the people of Cuba back into our hemispheric family","101",NA
"— after their corrupt rulers are forced from power and brought to account for their crimes against humanity.","201.2",NA
"We stand with the Women in White and all the victims of the loathsome regime that clings to power in Havana.","102",NA
"We do not say this lightly: They have been betrayed by those who are currently in control of U.S. foreign policy.","305.1",NA
"The current Administration's “opening to Cuba” was a shameful accommodation to the demands of its tyrants.","102",NA
"It will only strengthen their military dictatorship.","102",NA
"We call on the Congress to uphold current U.S. law which sets conditions for the lifting of sanctions on the island: Legalization of political parties,","102",NA
"an independent media,","202.1",NA
"and free and fair internationally-supervised elections.","202.1",NA
"We call for a dedicated platform for the transmission of Radio and TV Marti and for the promotion of internet access and circumvention technology as tools to strength Cuba's pro-democracy movement.","411",NA
"We support the work of the Commission for Assistance to a Free Cuba","102",NA
"and affirm the principles of the Cuban Adjustment Act of 1966, recognizing the rights of Cubans fleeing Communism.","201.2",NA
"Africa: The Promise and the Challenge","H",NA
"We recognize Africa’s extraordinary potential.","107",NA
